residual_type,ValLoss mean,ValLoss median,ValLoss var,ValLoss 25%,ValLoss 75%,ValAcc mean,ValAcc median,ValAcc var,ValAcc 25%,ValAcc 75%,ValLoss mean Change (%),ValLoss median Change (%),ValLoss var Change (%),ValLoss 25% Change (%),ValLoss 75% Change (%),ValAcc mean Change (%),ValAcc median Change (%),ValAcc var Change (%),ValAcc 25% Change (%),ValAcc 75% Change (%)
False,0.6572434143586592,0.6701074838638306,0.002909879835770252,0.6077320277690887,0.6937165856361389,0.6948699723590505,0.6819761395454407,0.0008820292676634448,0.6702974736690521,0.7256360054016113,,,,,,,,,,
skip,0.6107207475684759,0.6086704134941101,0.0014398224710501898,0.582179993391037,0.6289909780025482,0.723128186905478,0.7247746586799622,0.0002992777654794426,0.7139247953891754,0.7361778914928436,-7.078453092691732,-9.168241192513648,-50.51952134411538,-4.20449033628361,-9.330266707438923,4.066690988314292,6.275662248689241,-66.06940648667478,6.5086507757992145,1.4527788054560187
